1.205452, 0.000000, 0.000042, 0.000000, 0.003818, 0.000974, 0.000766, 0.010779, 0.206505
0.185036, 0.000000, 0.000042, 0.000000, 0.003826, 0.000974, 0.001090, 0.016721, 0.169210
0.180664, 0.000000, 0.000043, 0.000000, 0.003620, 0.000940, 0.000723, 0.010728, 0.251849
0.193368, 0.000000, 0.000016, 0.000000, 0.002471, 0.001088, 0.001044, 0.015068, 0.129781
1.146183, 0.000000, 0.000016, 0.000000, 0.002692, 0.000978, 0.000943, 0.011959, 0.083201
0.146012, 0.000000, 0.000014, 0.000000, 0.002551, 0.001002, 0.000837, 0.009875, 0.027617
0.141864, 0.000000, 0.000009, 0.000000, 0.000792, 0.000147, 0.000975, 0.010916, 0.000408
0.142594, 0.000000, 0.000014, 0.000000, 0.004758, 0.001021, 0.000924, 0.011412, 0.000434
0.143473, 0.000000, 0.000010, 0.000000, 0.000937, 0.000114, 0.000986, 0.011690, 0.000407
